Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
4,792,40,0.429,1.0246136161631072,1
5,0,86,0.686,0.6195786897219242,0
4,1280,81,0.841,0.5131108065349722,0
3,1032,72,0.8,0.09742460508196794,0
6,1565,68,0.838,0.10807588009378928,0
3,1109,78,0.733,0.6195786897219242,0
4,0,52,0.857,0.028785244392154796,1
6,1994,89,0.712,0.13064349548466045,0
3,0,82,0.608,0.535743417188006,0
6,857,78,0.696,-0.6235999190568615,0
3,347,37,0.321,0.12502227248163364,1
4,1846,74,0.644,0.10807588009378928,0
5,0,46,0.438,0.053039461803732174,1
6,0,40,0.379,0.13672301173432222,1
4,862,83,0.694,0.15873787122258992,0
6,1626,81,0.588,0.13064349548466045,0
5,1899,86,0.792,0.5131108065349722,0
5,722,53,1.12,0.47103094216571034,0
3,2517,89,0.78,0.9559742554732938,0
6,1338,79,0.756,0.039436519403976106,0
6,0,43,0.654,0.10807588009378928,1
4,1175,75,0.875,0.10807588009378928,0
4,1293,61,0.694,0.011303141974286524,1
6,0,91,0.784,0.47401097427859634,0
4,0,82,0.673,0.10992237163160613,0
4,0,48,0.297,0.6043827778778192,1
5,1528,52,0.486,-0.023888892949782414,1
3,0,43,0.593,0.1126205169260729,1
5,1503,68,0.659,0.13463537641434062,0
5,761,91,0.75,0.13463537641434062,0
4,599,76,0.9,0.10807588009378928,0
5,0,60,0.622,0.13463537641434062,0
5,0,82,0.822,0.04398115623625973,0
4,1730,64,0.684,0.5131108065349722,0
3,2093,70,0.667,0.1126205169260729,0
5,1291,88,0.63,0.05638291179182048,0
6,0,84,0.787,0.6195786897219242,0
6,1607,70,0.591,0.6043827778778192,0
4,919,82,1.0,1.0246136161631072,0
5,1604,74,0.574,0.13064349548466045,0
5,1886,74,0.682,0.0772000466389522,0
5,0,69,0.643,-0.4201317272254261,0
4,2084,83,1.075,0.46141783823300336,0
4,0,74,0.762,0.1458394073287654,0
5,790,59,0.735,0.039436519403976106,0
3,962,69,0.725,0.039436519403976106,0
5,0,72,0.946,0.12167882249354535,0
4,1156,64,0.684,-0.6084040072127566,0
3,606,80,0.818,0.053039461803732174,0
3,670,83,0.804,0.0772000466389522,0
6,917,66,0.61,0.2008177355918518,0
5,0,75,0.923,0.6195786897219242,0
4,1247,71,0.614,-0.4145489193140281,0
5,0,82,0.822,-0.42974483115813306,0
5,1617,62,1.067,0.4444714458451589,0
4,2170,77,0.674,0.07904653817676903,0
4,1761,89,0.648,0.10807588009378928,0
6,1301,71,1.219,0.10807588009378928,0
3,1356,81,0.884,-0.6084040072127566,0
4,996,85,0.771,0.06200413479484726,0
5,724,79,0.837,0.0356921621725583,0
6,1746,85,0.771,0.039436519403976106,0
5,1789,75,0.829,0.053039461803732174,0
4,1459,69,0.643,0.10807588009378928,0
5,905,69,0.5,0.10648291064944039,0
2,1599,49,0.361,0.06784250726234427,1
4,1003,84,0.714,0.6195786897219242,0
3,1587,79,0.837,0.04398115623625973,0
3,0,60,0.622,0.1126205169260729,1
4,0,82,0.745,0.482234973080135,0
6,759,86,0.72,0.482234973080135,0
5,1559,83,0.694,0.12167882249354535,0
3,1066,78,0.857,0.024240607559871175,0
6,1682,69,0.5,0.5527858205699278,0
3,0,44,0.517,0.9559742554732938,1
5,1826,74,0.721,0.10807588009378928,0
5,1913,69,0.568,0.1321783749020386,0
3,0,85,0.635,0.10807588009378928,0
6,1322,70,0.628,0.09287996824968432,0
5,0,45,0.364,0.10807588009378928,1
3,0,85,0.809,0.4490160826774426,0
4,1157,82,0.745,0.6043827778778192,0
4,1612,77,1.026,0.003079143172747791,0
6,0,44,0.571,0.5176554433672559,1
6,0,65,1.321,0.04398115623625973,0
3,0,39,0.393,0.1126205169260729,1
3,0,73,0.78,0.4444714458451589,0
3,2481,76,0.689,0.9559742554732938,0
3,1340,39,0.345,0.550939329032111,1
3,0,82,0.64,0.1126205169260729,0
6,1513,77,0.833,0.05638291179182048,0
6,1643,69,0.643,0.1699419021370147,0
2,1965,46,0.353,0.4444714458451589,1
3,1306,78,0.814,0.028785244392154796,0
4,1141,88,0.76,1.0246136161631072,0
1,0,36,0.161,0.039436519403976106,1
5,0,47,0.567,-0.6190552822245778,1
3,1510,77,0.833,-0.6038593703804729,0
5,634,79,0.837,0.05080010388042247,0
4,2307,90,0.698,0.30813372885656104,0
3,2143,78,0.733,0.47103094216571034,0
6,1826,68,1.0,0.6043827778778192,0
6,0,82,0.952,0.1458394073287654,0
5,2003,86,0.72,-0.6235999190568615,0
5,0,44,0.375,0.10807588009378928,1
3,0,81,0.8,-0.09690119758462179,0
3,1937,85,0.809,0.04398115623625973,0
6,1189,60,0.818,0.10807588009378928,0
6,1468,88,0.692,0.4444714458451589,0
6,1204,84,0.826,0.0772000466389522,0
5,0,67,0.763,0.09287996824968432,0
3,871,59,0.844,0.06599601572452743,0
4,687,73,1.147,0.06599601572452743,0
5,0,44,0.63,0.6195786897219242,1
2,0,56,1.0,0.6195786897219242,1
4,1136,87,0.776,0.2385812628268279,0
6,1602,78,0.814,-0.4269506748695888,0
5,891,59,0.967,0.0544371340438906,0
6,1647,44,0.63,0.1126205169260729,1
5,0,59,0.788,0.10807588009378928,1
6,0,83,0.93,0.13463537641434062,0
3,0,47,0.119,0.039436519403976106,1
6,1682,81,0.8,-0.5858363918218854,0
3,0,70,0.795,0.4490160826774426,0
4,0,46,0.353,0.5267137489347283,1
5,1115,65,0.857,-0.037491835349538497,0
3,1270,84,0.826,0.550939329032111,0
4,0,81,0.761,0.1458394073287654,0
5,0,63,0.703,0.05638291179182048,1
5,0,40,0.6,0.1126205169260729,1
3,1204,82,0.783,-0.4178923693021164,0
4,864,64,0.829,-0.6038593703804729,0
4,0,78,0.857,0.0356921621725583,0
6,750,79,0.837,0.10807588009378928,0
6,2124,87,0.776,-0.3009899289688338,0
5,0,43,0.72,0.0002716918854376263,1
5,2414,74,0.682,-0.037491835349538497,0
6,1434,66,0.65,0.09287996824968432,0
3,2517,46,0.586,0.04475046774003075,1
6,1903,87,0.642,-0.4201317272254261,0
5,1008,67,0.595,0.1458394073287654,0
5,2423,63,0.8,0.05638291179182048,0
6,1056,78,1.053,0.04398115623625973,0
4,835,73,0.825,0.1458394073287654,0
5,0,48,0.6,0.06481158608215745,1
3,1670,73,0.553,0.5131108065349722,0
4,1552,86,0.755,0.5131108065349722,0
3,1942,57,0.781,-0.43149531170187244,0
6,564,78,0.814,0.10807588009378928,0
5,0,76,0.727,0.47401097427859634,0
3,1432,74,0.947,0.535743417188006,0
5,1101,87,0.851,0.45807438824491503,0
6,977,85,1.073,0.550939329032111,0
5,0,77,0.925,0.482234973080135,0
6,901,84,0.75,-0.026460385260689584,0
3,0,47,0.469,0.11943946457023565,1
3,1484,77,0.75,0.6195786897219242,0
6,2517,50,0.515,0.13463537641434062,1
6,2517,71,0.69,0.4444714458451589,0
4,1414,68,0.7,0.0356921621725583,0
3,0,31,0.722,0.5131108065349722,1
5,1206,68,0.511,0.039436519403976106,0
4,834,82,0.64,0.4490160826774426,0
5,0,54,0.688,-0.037491835349538497,1
4,2176,93,0.755,0.12502227248163364,0
4,1431,33,0.571,0.057707021660826,1
5,2397,65,0.585,0.10807588009378928,0
3,0,79,0.612,-0.6038593703804729,0
4,995,76,0.81,0.10807588009378928,0
6,833,84,0.787,0.550939329032111,0
3,699,73,0.521,-0.5858363918218854,0
5,801,74,0.897,0.6195786897219242,0
4,686,71,1.029,0.06481158608215745,0
5,816,71,0.578,0.09287996824968432,0
3,752,57,0.966,0.039436519403976106,0
6,1736,93,0.788,0.04809391772811908,0
5,2517,68,0.789,0.04398115623625973,0
5,726,79,1.026,0.6195786897219242,0
5,2121,70,0.795,0.5300571989228167,0
3,2517,87,0.74,0.09287996824968432,0
5,2495,83,0.886,0.09742460508196794,0
5,2509,102,0.729,-0.4089276963110013,0
3,0,63,0.537,-0.508423666455387,0
4,1585,82,0.864,0.06891105257525078,0
4,0,74,0.947,0.10807588009378928,0
4,0,92,0.878,0.12502227248163364,0
3,550,43,0.433,0.6043827778778192,1
3,2517,43,0.387,0.10807588009378928,1
4,0,46,0.394,0.024240607559871175,1
6,1835,69,0.917,-0.4421465867136938,0
3,0,66,0.65,0.1126205169260729,0
4,859,72,0.674,0.039436519403976106,0
5,662,52,0.793,0.4444714458451589,1
3,2517,46,0.484,0.6043827778778192,1
5,0,33,0.269,-0.6084040072127566,1
4,1197,69,0.769,-0.43149531170187244,0
4,0,73,0.659,0.5396703028555236,0
5,2387,67,0.558,0.0800074979262624,1
6,636,83,0.766,0.0800074979262624,0
4,813,60,0.818,0.039436519403976106,1
6,848,85,0.848,0.6043827778778192,0
6,2517,89,0.618,0.1126205169260729,0
5,1030,62,0.879,0.482234973080135,0
6,1154,79,0.717,0.10807588009378928,0
5,1488,87,0.891,-0.5970404227363102,0
6,632,83,0.66,0.5131108065349722,0
3,1384,53,0.767,0.2385812628268279,1
5,0,40,0.739,-0.3387534562038099,1
6,1258,79,0.837,0.5131108065349722,0
5,1059,70,0.707,0.10807588009378928,0
3,1798,70,0.628,0.0772000466389522,0
6,1839,72,0.674,0.6195786897219242,0
3,1911,82,0.864,0.10982636063752867,0
3,990,73,1.147,0.05638291179182048,0
6,0,81,0.884,0.5131108065349722,0
6,0,88,0.692,0.550939329032111,0
6,0,45,0.667,0.039436519403976106,1
4,855,53,0.893,0.6195786897219242,0
1,0,54,0.688,-0.39373178446689633,1
6,0,80,0.778,0.039436519403976106,0
5,611,89,0.816,0.039436519403976106,0
4,1608,86,0.654,0.2053623724241354,0
6,1992,32,0.684,0.04809391772811908,0
5,1461,36,0.385,0.15873787122258992,1
3,0,83,0.844,0.1126205169260729,0
6,1430,69,0.683,0.053039461803732174,0
4,971,96,0.6,-0.4049358153813211,0
6,1592,79,0.837,0.30813372885656104,0
4,676,76,0.81,0.6195786897219242,0
3,0,88,0.872,0.039436519403976106,0
6,1750,76,0.767,0.06599601572452743,0
5,1352,72,0.565,0.6195786897219242,0
4,1971,81,0.653,0.4444714458451589,0
4,0,45,0.552,0.550939329032111,1
5,2222,82,0.822,0.10807588009378928,0
3,0,85,0.771,0.1126205169260729,0
5,1560,73,0.698,0.5131108065349722,0
3,1095,84,0.75,0.1458394073287654,0
3,0,77,0.878,0.550939329032111,0
6,1742,50,0.613,0.0582294033296373,1
5,0,86,0.755,0.039436519403976106,0
3,0,82,0.864,0.053039461803732174,0
3,1586,71,0.868,0.9559742554732938,0
3,1912,60,0.538,-0.43149531170187244,0
5,1336,83,0.804,0.482234973080135,0
4,0,75,0.744,0.039436519403976106,0
5,1436,78,0.5,-0.026460385260689584,0
3,0,47,0.567,0.535743417188006,1
3,1927,66,0.833,0.6043827778778192,0
6,1618,79,0.681,0.1458394073287654,0
5,1352,81,0.421,0.039436519403976106,0
5,1963,43,0.87,-0.037491835349538497,1
3,0,59,0.788,0.6195786897219242,1
4,935,77,0.974,0.1126205169260729,0
4,1527,64,1.133,-0.43149531170187244,0
6,0,89,0.816,0.039436519403976106,0
5,1181,83,0.596,0.10807588009378928,0
6,0,41,0.64,0.4490160826774426,1
3,0,41,0.414,0.05638291179182048,1
6,757,76,0.81,-0.037491835349538497,0
3,1222,89,0.745,0.06599601572452743,0
2,0,40,0.429,-0.6235999190568615,1
5,0,42,0.556,0.5508743337699483,1
4,1965,80,0.6,0.5131108065349722,0
6,0,65,0.912,0.09742460508196794,0
3,733,73,0.973,0.1458394073287654,0
4,0,34,0.36,-0.5038790296231034,1
3,0,91,0.625,0.09287996824968432,0
6,1707,39,0.696,0.4490160826774426,1
5,682,62,0.676,0.550939329032111,0
6,1682,71,0.972,0.1126205169260729,0
4,725,45,0.406,0.2008177355918518,1
3,0,35,0.296,0.6195786897219242,1
3,0,70,0.628,-0.39373178446689633,0
6,0,74,0.644,0.053039461803732174,0
6,537,83,0.804,0.0772000466389522,0
4,577,47,0.516,0.10807588009378928,1
4,1557,85,0.848,0.13463537641434062,0
4,1449,65,0.548,0.5176554433672559,0
3,1176,71,0.868,0.06599601572452743,0
5,1085,85,0.848,0.4444714458451589,0
5,1593,82,0.783,0.5396703028555236,0
5,879,77,0.604,0.7123205452199867,0
3,1533,75,0.786,0.13064349548466045,0
3,725,35,0.296,0.482234973080135,1
4,2517,45,0.552,0.13463537641434062,1
5,1165,82,0.822,-0.11209710942872675,0
5,1521,69,0.865,0.13672301173432222,0
3,2378,57,0.676,0.1458394073287654,1
6,730,67,0.914,0.05080010388042247,0
3,1782,83,0.766,0.550939329032111,0
5,1658,76,1.0,0.6195786897219242,0
3,0,75,1.083,0.024240607559871175,0
3,743,80,0.778,0.5396703028555236,0
4,0,56,0.931,0.06599601572452743,0
3,1867,50,0.282,0.4490160826774426,1
2,2517,40,0.481,0.039436519403976106,1
4,0,75,0.667,0.11943946457023565,0
3,912,78,0.56,0.06200413479484726,0
6,1062,78,0.773,0.4444714458451589,0
4,0,72,0.714,-0.43149531170187244,0
4,966,81,0.761,-0.4201317272254261,0
6,1751,62,0.676,0.1321783749020386,0
3,2499,79,0.795,-0.43308828114622133,0
3,0,31,0.292,0.5396703028555236,1
6,851,69,0.917,0.9559742554732938,0
5,1604,75,0.786,0.03114752534027468,0
4,1256,83,0.976,0.6195786897219242,0
4,929,77,0.75,0.4444714458451589,0
3,0,44,0.571,0.621425181259741,1
3,1299,73,0.973,0.04398115623625973,0
4,0,68,0.619,0.10807588009378928,0
6,1832,74,0.947,0.2385812628268279,0
5,764,96,0.684,0.057707021660826,0
3,0,82,0.907,0.10807588009378928,0
3,0,69,0.917,0.10807588009378928,0
4,0,43,0.162,0.05080010388042247,1
4,1559,81,0.761,0.4490160826774426,0
3,731,30,0.2,0.550939329032111,1
6,0,70,1.0,-0.6190552822245778,0
6,2517,87,0.891,0.06891105257525078,0
5,1667,69,0.683,-0.010932339028987164,0
2,496,40,0.379,0.04398115623625973,1
4,0,40,0.333,0.1699419021370147,1
5,1450,84,0.787,-0.037491835349538497,0
3,1981,66,0.784,0.550939329032111,0
4,1760,92,0.704,0.05080010388042247,0
4,0,77,0.711,0.04398115623625973,0
3,0,86,0.792,0.10807588009378928,0
4,0,76,0.767,0.550939329032111,0
5,1925,63,0.703,0.5527858205699278,0
6,1935,86,0.911,0.1126205169260729,0
1,0,56,0.556,0.06599601572452743,1
4,971,71,0.868,0.1458394073287654,0
2,0,45,0.364,-0.6235999190568615,1
6,1396,74,0.897,0.024240607559871175,0
4,1867,75,1.027,0.45807438824491503,0
3,0,43,0.303,0.024240607559871175,1
2,0,63,0.658,-0.032947198517254875,0
3,1830,77,0.878,0.4444714458451589,0
3,778,87,0.706,0.0772000466389522,0
3,0,37,0.682,0.039436519403976106,1
3,2198,81,0.723,0.5131108065349722,0
3,913,78,0.592,0.0544371340438906,0
3,0,76,0.949,0.10807588009378928,0
2,2395,79,0.756,0.46141783823300336,0
3,872,51,0.645,0.550939329032111,1
2,0,51,0.7,0.13064349548466045,1
2,0,52,0.529,0.06599601572452743,1
3,2517,80,0.739,0.06599601572452743,0
2,1167,65,0.857,0.550939329032111,0
3,1621,79,0.717,0.6043827778778192,0
2,0,48,0.548,-0.43149531170187244,1
2,1392,85,0.667,0.039436519403976106,0
3,0,91,0.517,0.1727493534243249,0
2,2033,66,0.61,0.9559742554732938,0
3,1290,61,0.906,0.03114752534027468,0
4,0,34,0.478,0.4444714458451589,1
3,1737,82,0.783,0.10807588009378928,0
1,1476,34,0.259,0.621425181259741,1
2,0,87,0.891,0.12167882249354535,0
2,1897,74,0.542,0.12502227248163364,0
1,1600,82,0.864,0.9559742554732938,0
1,1879,80,0.778,0.1126205169260729,0
2,0,54,0.588,0.10807588009378928,1
4,0,56,0.75,0.09742460508196794,1
1,1544,77,0.925,0.5131108065349722,0
2,1393,90,0.915,0.13064349548466045,0
1,1084,78,0.66,0.5131108065349722,0
6,0,43,0.536,-0.6038593703804729,1
2,1904,86,0.87,-0.5818445108922052,0
2,0,87,0.851,0.039436519403976106,0
2,0,49,0.75,-0.010932339028987164,1
1,1064,76,0.854,0.5426503349684096,0
1,1462,71,0.732,0.039436519403976106,0
6,0,40,0.6,0.6195786897219242,1
1,0,84,0.68,0.13463537641434062,0
1,1486,43,0.387,0.12502227248163364,1
2,0,36,0.5,0.550939329032111,1
2,2054,85,0.667,0.5131108065349722,0
1,1804,60,0.935,0.037843549959627215,0
2,1656,51,0.962,9.911105986179088e-05,0
2,0,44,0.833,0.0800074979262624,1
2,1430,87,0.812,0.1126205169260729,0
2,2517,32,0.0,0.46141783823300336,1
2,1959,66,0.61,0.11943946457023565,0
2,458,39,0.444,-0.39373178446689633,1
2,1044,70,0.892,0.535743417188006,0
2,0,84,0.826,0.039436519403976106,0
2,2418,77,0.791,0.1126205169260729,0
1,0,70,0.628,0.09287996824968432,0
1,0,35,0.25,0.10807588009378928,1
2,2517,82,0.745,0.04398115623625973,0
5,0,91,0.784,0.06599601572452743,0
2,1163,80,0.778,1.0246136161631072,0
1,1429,66,0.737,0.9559742554732938,0
2,1680,84,0.826,0.5131108065349722,0
1,1405,75,0.596,0.06599601572452743,0
2,1109,70,1.0,0.10807588009378928,0
1,1080,87,0.776,0.1126205169260729,0
2,1172,81,0.976,0.05080010388042247,0
1,1953,89,0.935,0.039436519403976106,0
2,1288,56,0.931,0.13463537641434062,0
2,0,43,0.433,0.6195786897219242,1
1,924,78,0.857,0.04398115623625973,0
1,1309,76,0.9,0.7123205452199867,0
2,0,86,0.792,0.028785244392154796,0
2,0,73,0.921,-0.09690119758462179,0
2,0,79,0.756,0.06481158608215745,0
2,0,86,0.686,0.4490160826774426,0
2,801,64,0.778,-0.6084040072127566,0
2,0,73,0.698,0.0356921621725583,0
2,0,68,0.838,-0.48058942091948753,0
1,2517,87,0.776,0.550939329032111,0
1,0,61,0.694,0.10807588009378928,1
4,0,63,0.575,0.039436519403976106,1
2,0,85,0.771,0.0772000466389522,0
1,0,48,0.846,-0.021915748428405907,1
2,1398,68,0.7,0.05638291179182048,0
6,1348,44,0.63,0.06200413479484726,1
2,1303,88,0.833,-0.09690119758462179,0
2,2302,81,0.8,0.4490160826774426,0
2,1777,76,0.854,0.0772000466389522,0
2,1204,82,0.822,0.1235253140313622,0
2,2426,41,0.367,0.6195786897219242,1
1,0,85,0.7,0.13463537641434062,0
2,0,94,0.843,0.12167882249354535,0
1,1220,90,0.957,0.1126205169260729,0
2,683,77,0.75,0.5396703028555236,0
1,747,90,0.765,-0.5948010648130004,0
1,1158,82,0.822,0.535743417188006,0
2,587,80,0.702,0.06200413479484726,0
5,0,40,0.6,0.04398115623625973,1
1,1908,73,0.659,1.0246136161631072,0
1,1554,86,0.72,0.06599601572452743,0
2,1046,84,0.615,0.039436519403976106,0
2,1388,84,0.826,0.06599601572452743,0
4,261,40,0.6,0.1126205169260729,1
1,1103,64,0.882,1.0246136161631072,0
2,2517,75,0.829,0.5131108065349722,0
1,2517,75,0.923,0.5508743337699483,0
2,0,87,0.891,1.0246136161631072,0
1,1476,66,0.833,0.1126205169260729,0
1,2403,59,0.735,-0.4625664423609,0
2,1189,81,0.929,0.550939329032111,0
6,0,49,0.531,0.0772000466389522,1
1,770,65,0.757,0.10648291064944039,0
1,713,80,0.951,0.1126205169260729,0
5,0,37,0.321,0.04398115623625973,1
1,0,86,0.87,0.039436519403976106,0
1,1649,74,0.609,0.10807588009378928,0
1,2511,77,0.925,0.12167882249354535,0
2,0,85,0.771,0.09742460508196794,0
2,872,76,1.111,0.1458394073287654,0
6,0,44,0.913,0.47401097427859634,1
2,855,52,0.733,0.024240607559871175,1
2,891,96,0.574,0.21442067799160786,0
2,2378,75,0.875,0.04398115623625973,0
2,0,82,1.0,0.5131108065349722,0
2,1801,45,0.667,0.5426503349684096,0
2,2014,83,0.694,0.024240607559871175,0
1,0,92,0.84,0.1458394073287654,0
2,1819,75,0.744,0.0772000466389522,0
1,1319,86,0.755,0.0772000466389522,0
2,0,79,0.717,0.13463537641434062,0
1,0,76,0.551,0.2008177355918518,0
1,2517,88,0.6,0.47103094216571034,0
2,1660,76,0.9,0.5131108065349722,0
1,1365,89,0.745,0.10807588009378928,0
2,2517,54,0.742,0.06599601572452743,1
1,0,70,0.75,0.9559742554732938,0
3,2017,90,0.731,-0.01794658387734039,0
2,2517,84,0.909,0.6043827778778192,0
2,2130,91,0.717,0.621425181259741,0
2,1324,92,0.643,0.053039461803732174,0
2,1766,94,0.679,0.044179263311686846,0
2,1082,92,0.533,-0.42510418333177197,0
2,2065,73,0.738,0.06891105257525078,0
1,1501,86,0.536,-0.49147727406754266,0
2,958,98,0.633,0.2385812628268279,0
1,1222,90,0.552,0.011303141974286524,0
1,1146,82,0.673,0.4640166973173571,0
1,2220,95,0.532,-0.39373178446689633,0
2,1731,76,0.81,-0.5003299695958761,0
2,1992,81,0.841,-0.48178898608421883,0
1,1630,81,0.688,-0.48513405775177115,0
1,0,79,0.646,0.003079143172747791,0
1,1590,85,0.667,0.5426503349684096,0
2,0,86,0.686,0.6195786897219242,0
5,2415,59,0.372,0.621425181259741,1
5,304,63,0.465,-0.25700782682147244,1
2,1134,100,0.449,0.10807588009378928,0
2,0,90,0.429,0.13648186795215747,0
2,1462,50,0.351,-0.021915748428405907,1
2,2184,88,0.725,0.4490160826774426,0
2,2008,86,0.593,-0.01794658387734039,0
2,1595,97,0.764,0.06891105257525078,0
1,2317,98,0.782,9.911105986179088e-05,0
2,1817,50,0.389,-0.4049358153813211,1
2,1132,106,0.797,-0.5242988852703095,0
2,0,97,0.672,0.06481158608215745,0
2,1259,96,0.627,-0.4049358153813211,0
2,0,103,0.635,0.9607169993810047,0
1,1093,85,0.545,0.47401097427859634,0
1,1494,85,0.635,0.6484239284378842,0
2,1239,105,0.694,0.5131108065349722,0
1,0,113,0.766,-0.028204454609544134,0
1,1494,92,0.84,0.04758093774572541,0
5,1696,97,0.902,0.4537588265851534,0
2,1563,112,0.778,0.5176554433672559,0
2,1873,127,0.789,-0.6242792260276792,0
1,846,94,0.88,0.06891105257525078,0
2,1627,94,0.843,0.07700474943476175,0
1,1742,96,0.846,0.6436811845301735,0
1,1413,51,0.645,0.0356921621725583,1
1,0,81,0.929,0.15873787122258992,1
1,1965,124,0.699,0.7123205452199867,0
2,1253,104,0.733,-0.20336908077157376,0
1,1025,106,0.893,-0.6620427532626553,0
1,1470,97,0.732,0.04398115623625973,0
1,0,120,0.69,0.039436519403976106,0
2,2517,122,0.821,0.9559742554732938,0
2,1174,117,0.857,0.4444714458451589,0
2,971,111,0.542,0.4640166973173571,0
2,994,109,0.847,0.2008177355918518,0
2,0,114,0.727,-0.5706404799777804,0
2,0,99,0.768,0.5426503349684096,0
2,1437,96,0.92,1.0246136161631072,0
2,478,77,0.833,0.1321783749020386,1
2,1437,134,0.654,0.1849425167769292,0
6,1847,67,0.811,-0.02446009737812633,1
2,2072,116,0.966,0.550939329032111,0
1,1349,103,0.746,0.2053623724241354,0
4,0,77,0.833,0.10807588009378928,1
1,893,116,0.758,0.1458394073287654,0
1,1785,126,0.8,0.1126205169260729,0
1,808,120,0.875,0.4537588265851534,0
1,2517,124,0.676,0.3953773366275439,0
2,0,127,0.649,0.1458394073287654,0
1,1155,94,0.593,0.04398115623625973,0
1,0,121,0.833,-0.009657589813638963,0
4,0,80,0.778,0.13463537641434062,1
1,0,71,1.152,0.05638291179182048,1
1,1950,131,0.819,0.9559742554732938,0
2,647,124,0.722,0.0772000466389522,0
1,1722,116,0.657,0.5900424384802748,0
6,2134,64,0.882,1.0246136161631072,1
2,776,97,0.764,0.14912476728988294,0
2,0,100,0.786,0.0772000466389522,0
1,1131,112,0.75,-0.5355029161847343,0
1,1564,112,0.75,0.5176554433672559,0
5,0,74,0.85,0.1321783749020386,1
1,875,127,0.764,0.4490160826774426,0
2,1692,64,0.73,0.0460257548495037,1
6,0,77,0.481,0.2273772319124031,1
2,1607,106,0.738,-0.037491835349538497,0
2,0,59,0.735,-0.4987157593268497,1
2,0,106,0.797,0.621425181259741,0
1,1450,131,0.638,-0.43149531170187244,0
1,1175,118,0.71,0.10807588009378928,0
1,0,120,0.875,0.4071343253836079,0
2,0,118,0.639,0.15873787122258992,0
2,1780,98,0.69,-0.5620624125052857,0
2,1907,104,0.793,-0.037491835349538497,0
5,996,68,0.7,-0.6084040072127566,1
1,1971,121,0.833,0.03924122219978564,0
1,1277,109,0.758,0.08099663036444192,0
1,1435,114,0.839,-0.0055448283217796115,0
1,1891,113,0.687,0.0772000466389522,0
2,1871,110,0.803,1.0246136161631072,0
2,2517,94,0.709,0.12167882249354535,0
2,1668,106,0.683,0.5507440318279205,0
2,1659,100,0.724,0.21776412797969616,0
1,0,65,0.806,0.5300571989228167,1
2,2517,51,0.7,0.7123205452199867,1
2,2463,107,0.814,0.04809391772811908,0
2,1203,119,0.831,0.5508743337699483,0
4,2517,66,0.65,0.07282639495221976,1
1,1413,103,0.635,0.1321783749020386,0
1,1898,123,0.732,0.621425181259741,0
1,0,129,0.743,-0.32515051380405385,0
1,1277,126,0.615,0.25449498280666233,0
2,1520,124,0.746,-0.009657589813638963,0
1,1518,97,0.702,0.10807588009378928,0
1,0,98,0.661,0.2008177355918518,0
2,1073,115,0.797,0.2008177355918518,0
2,0,106,0.738,-0.5355029161847343,0
1,726,68,0.619,-0.014202226645922585,1
1,518,59,0.788,-0.47066013922041094,1
2,1346,95,0.863,0.039436519403976106,0
1,0,50,1.083,-0.050559602877150896,1
1,1984,96,0.811,-0.7389711080161698,0
2,1964,85,0.809,0.482234973080135,0
2,1585,110,0.803,0.12167882249354535,0
2,1493,120,0.765,0.6436811845301735,0
2,1555,116,0.812,-0.6190552822245778,0
1,1829,117,0.746,0.10807588009378928,0
1,1750,114,0.869,0.482234973080135,0
1,1519,110,1.0,0.12502227248163364,0
1,972,115,0.742,0.4444714458451589,0
1,1666,116,0.812,-0.09113058139943718,0
2,1753,110,0.864,-0.09690119758462179,0
1,0,92,0.84,0.039436519403976106,0
2,1530,118,0.815,0.06891105257525078,0
2,0,105,0.694,0.12502227248163364,0
1,1870,127,0.764,0.13463537641434062,0
2,1820,114,0.81,0.47401097427859634,0
2,1366,118,0.735,0.13463537641434062,0
2,2220,119,0.776,0.47401097427859634,0
1,1662,105,0.615,0.13692111880974936,0
1,1419,99,0.678,0.1458394073287654,0
6,2517,63,0.75,0.04582764777407658,1
2,2136,119,0.75,0.015272306525352091,0
1,0,99,0.768,0.5426503349684096,0
2,0,64,0.641,-0.024853501657743898,1
2,2517,66,0.886,-0.5038790296231034,1
2,0,105,0.78,0.9559742554732938,0
2,0,123,0.64,-0.009657589813638963,0
1,0,123,0.892,0.05638291179182048,0
2,2295,115,0.797,0.6043827778778192,0
2,0,69,0.769,0.5300571989228167,1
1,1734,106,0.893,0.2273772319124031,0
2,2517,105,0.78,0.550939329032111,0
2,2488,101,0.836,-0.43149531170187244,0
2,0,102,0.729,0.039436519403976106,0
2,787,92,0.84,0.5131108065349722,0
3,0,63,0.909,0.0772000466389522,1
3,939,107,0.754,0.5527858205699278,0
2,0,122,0.718,0.535743417188006,0
3,990,123,0.732,0.4444714458451589,0
3,2517,111,0.586,0.4640166973173571,0
3,961,117,0.671,0.06599601572452743,0
3,0,121,0.704,-0.02054544296169411,0
3,2101,100,0.695,0.5426503349684096,0
3,1299,115,0.855,0.2008177355918518,0
3,2517,71,0.732,0.039436519403976106,1
3,2517,106,0.683,0.6436811845301735,0
3,1260,95,0.759,0.057707021660826,0
2,0,73,0.825,0.053039461803732174,1
2,0,63,0.75,0.4444714458451589,1
3,1379,118,0.71,0.011303141974286524,0
3,0,64,0.684,0.2273772319124031,1
3,0,108,0.77,0.10982636063752867,0
